NewsTitle,NewsDate,Region,Province,Department,Link_News
ศรีสะเกษ นักเรียนกว่า 7 หมื่นคน ลงทะเบียนฉีดวัคซีน,9/10/2021,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,สำนักงานประชาสัมพันธ์จังหวัดศรีสะเกษ,https://thainews.prd.go.th/th/news/detail/TCATG211009211325065
จังหวัดตราดฉีดวัคซีนไฟเซอร์ให้นักเรียน เพื่อเตรียมพร้อมก่อนเปิดภาคเรียน,10/10/2021,NULL,ตราด,สวท.ตราด,https://thainews.prd.go.th/th/news/detail/TCATG211010103559135
โรงเรียนลำปางกัลยาณี ลำปาง Kick off Pfizer in School ฉีดวัคซีนไฟเซอร์ให้กับนักเรียนระดับชั้น ม.ปลาย,10/10/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211010103652136
โรงเรียนบุญวาทย์วิทยาลัย ลำปาง มุ่งสร้างภูมิค้มกันหมู่ ขานรับนโยบายกระทรวงศึกษาธิการ “ความพร้อมเปิดภาคเรียนที่ 2 ประจำปี 2564 สถานศึกษาปลอดภัย เด็กนักเรียนได้รับวัคนถ้วนหน้า”,10/10/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211010113134159
รพ.ร้อยเอ็ด บริการฉีดวัคซีนไฟเซอร์(Pfizer) ให้กับเด็กนักเรียน อายุ 12-17 ปี,10/10/2021,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,สวท.ร้อยเอ็ด,https://thainews.prd.go.th/th/news/detail/TCATG211010113541163
ศูนย์ฉีดวัคซีนโควิด 19 ศาลาประชาคมอำเภอห้วยยอด จังหวัดตรัง  เตรียมฉีดวัคซีนไฟเซอร์ให้กับเด็กอายุ 12 - 18 ปี ในวันที่ 14 ตุลาคม 2564,10/10/2021,ภาคใต้,ตรัง,สวท.ตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211010122003169
อิตาลีเริ่มฉีดวัคซีนโควิด-19 เข็มกระตุ้นให้ประชาชนกลุ่มเสี่ยง,10/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211010134108221
จังหวัดตราด เร่งฉีดวัคซีนไฟเซอร์ให้กับนักเรียนต่อเนื่อง,10/10/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG211010152326251
ออสเตรเลีย เตรียมฉีดวัคซีนโควิด-19 ให้เด็กอายุระหว่าง 5-11 ปี ในช่วงปลายเดือนธันวาคม นี้,10/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211010201648292
รมช.ศธ. เปิดท้องฟ้าจำลองฯ ที่ จ.นราธิวาส พร้อมระบุ กศน. ร่วมกับทุกภาคส่วน ยกระดับการศึกษาและยกระดับคุณภาพชีวิตชาวจังหวัดชายแดนภาคใต้ให้ยั่งยืน,10/10/2021,ภาคใต้,นราธิวาส,สวท.นราธิวาส,https://thainews.prd.go.th/th/news/detail/TCATG211010210147319
รอง ผวจ.ยส. ติดตามการฉีดวัคซีนให้ นร. และสามเณร อายุ 12-18 ปี ที่ รร.ทรายมูลวิทยา,11/10/2021,ภาคตะวันออกเฉียงเหนือ,ยโสธร,สำนักงานประชาสัมพันธ์จังหวัดยโสธร,https://thainews.prd.go.th/th/news/detail/TCATG211011103918388
จ.บึงกาฬ เริ่มฉีด Pfizer ให้นักเรียนพร้อมกันทั้งจังหวัด,11/10/2021,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,สำนักงานประชาสัมพันธ์จังหวัดบึงกาฬ,https://thainews.prd.go.th/th/news/detail/TCATG211011104552390
KICK-OFF ฉีดวัคซีนไฟเซอร์วันแรกที่ อ.แม่สะเรียง ประเดิมฉีดสามเณรจาก 4 โรงเรียน,11/10/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211011121332423
