NewsTitle,NewsDate,Region,Province,Department,Link_News
สธ.ระบุเอกสารการประชุมวัคซีนที่แชร์ในสื่อโซเชียลไม่ใช่ความเห็นอย่างเป็นทางการ,6/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210706084831660
ครม.พิจารณาสัญญาจัดซื้อวัคซีนไฟเซอร์ 20 ล้านโดส,6/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210706102926705
อิสราเอล ระบุ เชื้อโควิด-19 สายพันธุ์เดลตา ทำให้วัคซีนของไฟเซอร์-ไบโอเอ็นเทค มีประสิทธิภาพลดลง,6/7/2021,ภาคเหนือ,แม่ฮ่องสอน,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210706123732804
ครม. เห็นชอบจัดซื้อวัคซีนไฟเซอร์ 20 ล้านโดส จัดซื้อโมเดอร์นา เป็นวัคซีนทางเลือก จัดซื้อซิโนแวค อีก 10.9 ล้านโดส,6/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210706160312909
ประมวลข่าวทั่วไทยประจำวันที่ 6 กรกฎาคม 2564,6/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210706162822924
อิสราเอลและเกาหลีใต้ บรรลุข้อกลงแลกเปลี่ยนวัคซีนโควิด-19 ของไฟเซอร์-ไบเอ็นเทค จำนวน 7 แสนโดส,6/7/2021,ภาคเหนือ,แม่ฮ่องสอน,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210706230933095
อิสราเอลฉีดวัคซีนโควิด-19 ให้เยาวชนช่วงอายุ 12-15 ปีแล้วร้อยละ 23.1,7/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210707060949099
ครม. มีมติเห็นชอบมอบให้กรมควบคุมโรคลงนามจัดซื้อวัคซีนไฟเซอร์ 20 ล้านโดส,7/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210707073106103
ยื่นหนังสือต่อประธานผู้แทนราษฎรและพรรคการเมือง เร่งรัดการนำเข้าวัคซีนชนิด mRNA เป็นวัคซีนหลักของประเทศ ฉีดประชาชนฟรี,7/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210707135429267
แพทย์ มช. แนะผู้ป่วยโรคไต ควรฉีดวัคซีน COVID-19 หากติดเชื้อมีโอกาสเสียชีวิตสูง,7/7/2021,ภาคเหนือ,เชียงใหม่,สวท.เชียงใหม่,https://thainews.prd.go.th/th/news/detail/TCATG210707152633346
ประมวลข่าวทั่วไทยประจำวันที่ 7 กรกฎาคม 2564,7/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210707153520349
ส.ปชส.ตราด ประชาสัมพันธ์ ครม.อนุมัติจัดซื้อวัคซีนเพิ่มเติม (ซิโนแวค ไฟเซอร์ และโมเดอร์นา),7/7/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG210707163249378
สิงคโปร์จะไม่นับรวมผู้ได้รับวัคซีนโควิด-19 ของซิโนแวก อยู่ในจำนวนผู้ที่ได้รับการฉีดวัคซีนโควิด-19 ในประเทศแล้ว,7/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210707184912439
ครม.อนุมัติจัดซื้อวัคซีนเพิ่มเติม,8/7/2021,ภาคกลางและปริมณฑล,สมุทรปราการ,สำนักงานประชาสัมพันธ์จังหวัดสมุทรปราการ,https://thainews.prd.go.th/th/news/detail/TCATG210708095904567
รักษาการ ปชส.สุราษฎร์ธานี เผย ครม. เห็นชอบโครงการจัดหาวัคซีนป้องกันโรคติดเชื้อโควิด-19 เพิ่มเติม,8/7/2021,ภาคใต้,สุราษฎร์ธานี,สำนักงานประชาสัมพันธ์จังหวัดสุราษฎร์ธานี,https://thainews.prd.go.th/th/news/detail/TCATG210708101553573
ครม. อนุมัติจัดซื้อวัคซีนซิโนแวก 10.9 ล้านโดส ไฟเซอร์ 20 ล้านโดส และโมเดอร์นา  5-9 ล้านโดส,8/7/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG210708113710634
สรุปแนวทางการเพิ่มประสิทธิภาพการจัดการวัคซีนเชิงรุกในพื้นที่จังหวัดชายแดนภาคใต้,8/7/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210708145555770
รัฐบาลดูแลประชาชนตามรัฐธรรมนูญ ชี้วัคซีนชนิด mRNA มีอยู่ในแผนวัคซีนหลัก รอส่งมอบตามกำหนด,8/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210708150210775
ประมวลข่าวทั่วไทยประจำวันที่ 8 กรกฎาคม 2564,8/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210708152519806
ผลวิจัยในชิลีพบว่าวัคซีนของซิโนแวกมีประสิทธิภาพในการป้องกันการติดเชื้อโควิด-19ต่ำกว่าวัคซีนของไฟเซอร์ไบโอเอ็นเทค,9/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210709125536132
บริษัทไฟเซอร์ อิงค์ และไบโอเอ็นเทค เตรียมขออนุมัติฉีดวัคซีนโควิด-19 เข็มสาม เพื่อเพิ่มประสิทธิภาพในการป้องกันเชื้อกลายพันธุ์,9/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210709125432128
วัคซีนโควิด-19 ที่คิวบาพัฒนาขึ้นมีประสิทธิภาพในการป้องกันเชื้อโควิด-19 สูงถึงร้อยละ 91.2 ในการทดลองทางคลินิกระยะสุดท้าย,9/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210709221802381
องค์การอนามัยพบว่า มีแนวโน้มว่าการฉีดวัคซีนโควิด-19 ที่ผลิตด้วยเทคโนโลยีเอ็มอาร์เอ็นเอ มีความเชื่อมโยงกับอัตราการเกิดอาการกล้ามเนื้อหัวใจอักเสบ,10/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210710054401392
มองเพื่อนบ้านอาเซียนกับการรับมือโควิด – 19,10/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210710132912499
รัฐบาลเร่งเดินหน้าจัดหาวัคซีนโควิด-19 ทั้งวัคซีนหลักและวัคซีนทางเลือก ตามแผนการจัดหาวัคซีนโควิด-19 ให้ได้ 150 ล้านโดสในกลางปี 2565,10/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210710143546532
สหภาพยุโรปบรรลุเป้าหมายในการจัดส่งวัคซีนโควิด-19 ให้ครอบคลุมร้อยละ 70 ของประชากรวัยผู้ใหญ่,10/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210710171851585
อังกฤษยืนยันว่าวัคซีนโควิด-19ของไฟเซอร์ไบโอเอ็นเทคและแอสตราเซเนกามีประสิทธิภาพในการป้องกันเชื้อโควิด-19ในกลุ่มเสี่ยงสูง,11/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210711111556704
"นายกเทศมนตรีเพชรบูรณ์ เผย ที่ประชุมอนุมัติงบ 6 ล้าน จัดซื้อ ""ซิโนฟาร์ม"" ฉีดให้ประชาชน สร้างภูมิคุ้มกันหมู่เขตเทศบาลเมืองฯ",11/7/2021,ภาคกลางและปริมณฑล,เพชรบูรณ์,สวท.เพชรบูรณ์,https://thainews.prd.go.th/th/news/detail/TCATG210711172516846
อิสราเอลเริ่มฉีดวัคซีนโควิด-19 ของไฟเซอร์ไบโอเอ็นเทคเข็มสามให้กลุ่มเสี่ยงแล้ว,11/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210711190651876
อิสราเอลเริ่มฉีดวัคซีนโควิด-19 ของบริษัทไฟเซอร์ไบโอเอ็นเทคเข็มสามให้กลุ่มเสี่ยงแล้ว,12/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210712054511902
ผู้ว่าฯ ลำปาง สั่งตั้งด่านตรวจและจุดสกัด คุมเข้มมาตรการคัดกรองการเดินทางเข้าพื้นที่,12/7/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG210712120528005
รัฐบาลสหรัฐยังไม่เห็นด้วยที่จะให้ฉีดวัคซีนโควิด-19 เข็มสามของไฟเซอร์ไบโอเอ็นเทค,13/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210713150156545
รัฐบาลสหรัฐยังไม่เห็นด้วยที่จะให้ฉีดวัคซีนโควิด-19 เข็มสามของไฟเซอร์ไบโอเอ็นเทค,13/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210713211502739
เวียดนามเตรียมฉีดวัคซีนโควิด-19 สลับชนิดให้แก่ประชาชน,14/7/2021,ภาคเหนือ,แม่ฮ่องสอน,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210714190159129
รายงานพิเศษ: วัคซีนโควิด-19 .. Mix and Match,15/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210715105333237
จ.ยะลา เดินหน้าฉีดวัคซีนซิโนแวค เข็ม 1 ให้ประชาชน แพทย์ฯ รพ.ยะลา เผย เตรียมฉีดวัคซีนสลับชนิด ตามนโยบาย สธ.,15/7/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210715104605228
คณะกรรมการโรคติดต่อจังหวัดเลย มีมติเห็นชอบการฉีดวัคซีนโควิด - 19 สลับชนิด โดยนำเอสตร้าเซนเนก้ามาบูสเตอร์เป็นเข็มที่ 3 ให้กับบุคลากรทางการแพทย์และเจ้าหน้าที่ด่านหน้า และเห็นชอบปิดตลาดนัดล๊อตเตอรี่ 14 วัน,15/7/2021,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,สำนักงานประชาสัมพันธ์จังหวัดเลย,https://thainews.prd.go.th/th/news/detail/TCATG210715193025561
รายงานพิเศษ : “บูสเตอร์โดส” สกัดโควิดกลายพันธุ์ (16 ก.ค. 64),16/7/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210716052506638
จ.นครพนม ผุดไอเดียเปิดโรงบาลจิ๋วเพิ่มจำนวนเตียงในการรักษาผู้ป่วยโควิด-19,16/7/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สำนักงานประชาสัมพันธ์จังหวัดนครพนม,https://thainews.prd.go.th/th/news/detail/TCATG210716140919784
