NewsTitle,NewsDate,Region,Province,Department,Link_News
ญี่ปุ่นวางแผนจะฉีดวัคซีนโควิด-19 เข็มสามให้ประชาชนที่ฉีดครบสองโดสแล้วเกิน 8 เดือน,17/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210917182234410
นายกรัฐมนตรีสิงคโปร์เข้ารับการฉีดวัคซีนโควิด-19เข็มสาม,17/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210917182241411
จ.เพชรบุรี เร่งฉีดวัคซีน ตามแผนการบริหารจัดการ เปิดจุดบริการฉีดวัคซีนป้องกันโควิด-19 บนรถ (Drive Thru Vaccine COVID-19) และเตรียมพร้อมฉีดวัคซีนนักเรียน นักศึกษา อายุ 12 ปีขึ้นไป,17/9/2021,ภาคตะวันตก,เพชรบุรี,สำนักงานประชาสัมพันธ์จังหวัดเพชรบุรี,https://thainews.prd.go.th/th/news/detail/TCATG210917185629435
ผู้ตรวจราชการเขต 11 ลงพื้นที่จังหวัดมุกดาหารสร้างความเข้าใจผู้บริหารสถานศึกษาในการฉีดวัคซีนในกลุ่มนักเรียน,17/9/2021,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,สวท.มุกดาหาร,https://thainews.prd.go.th/th/news/detail/TCATG210917190754436
เตรียมฉีดเข็ม 3 กระตุ้นภูมิเป็นวันแรก 24 กันยายนนี้,18/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210918121753577
ที่ปรึกษาของสำนักงานอาหารและยาของสหรัฐฯ มีมติให้ฉีดวัคซีนโควิด-19 เข็มกระตุ้น เฉพาะผู้สูงอายุ และประชาชนกลุ่มเสี่ยง เท่านั้น,18/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210918114512560
"สิงคโปร์ จะมีผู้ติดเชื้อโควิด-19 รายวัน มากกว่า 1,000 คน ในอนาคตอันใกล้",18/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210918114535561
กรมควบคุมโรค เร่งฉีดวัคซีนป้องกันโควิด-19 เข็มที่ 1 ให้ครบ 50% ของประชากร ภายตุลาคมนี้ ,18/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210918195716687
รมว.อว. ชี้ นักวิจัยต้องคิดนอกกรอบให้มาก อย่าแค่ตั้งรับหรือมองเห็นแต่ปัญหา ต้องมองเชิงรุก เผย วิกฤติโควิด-19 ไทยสามารถวิจัยและสร้างนวัตกรรม รับมือได้ ,18/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210918185233666
ผู้เชี่ยวชาญสหรัฐสนับสนุนการฉีดวัคซีนโควิด-19 เข็ม 3 ให้ประชาชนอายุ 65 ปีขึ้นไป,19/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210919091050724
โฆษก ศบค.จ.ตรัง ระบุกลุ่มเป้าหมาย 608 ของ จ.ตรัง ได้รับการฉีดวัคซีนมากที่สุดใน 7 จังหวัดภาคใต้ตอนล่าง ขณะที่ นักเรียนอายุ 12 ปีขึ้นไปในสถานศึกษาของ จ.ตรัง แสดงความจำนงเข้ารับการฉีดวัคซีนไฟเซอร์แล้ว,19/9/2021,ภาคใต้,ตรัง,สวท.ตรัง,https://thainews.prd.go.th/th/news/detail/TCATG210919175208870
กลุ่มเสี่ยง จังหวัดยะลา ทยอยรับวัคซีน Pfizer เข็ม 2 สร้างภูมิคุ้มกันโควิด-19,20/9/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210920091619910
ผู้เชี่ยวชาญทางการแพทย์ของสหรัฐฯ ยืนยันชาวอเมริกัน จำเป็นต้องได้รับวัคซีนโควิด-19 เข็มกระตุ้น,20/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210920123633007
จังหวัดตรัง กำหนดส่งแบบแจ้งความจำนงการฉีดไฟเซอร์ในกลุ่มนักเรียนที่มีอายุ 12 ปีขึ้นไป ในวันศุกร์ที่ 24 กันยายน 2564 เพื่อส่งต่อให้กรมควบคุมโรคพิจารณาจัดสรรวัคซีน,20/9/2021,ภาคใต้,ตรัง,สวท.ตรัง,https://thainews.prd.go.th/th/news/detail/TCATG210920145916107
จังหวัดสงขลา เตรียมหารือ กำหนดแผนการดำเนินการฉีดวัคซีนให้แก่นักเรียน นักศึกษาในสังกัดทั้งของรัฐและเอกชน ที่มีอายุ 12-18 ปี เพื่อเตรียมความพร้อมสำหรับการเปิดภาคเรียนที่ 2 ปีการศึกษา 2564,20/9/2021,ภาคใต้,สงขลา,สำนักงานประชาสัมพันธ์จังหวัดสงขลา,https://thainews.prd.go.th/th/news/detail/TCATG210920171943188
ผลการทดลองทางคลินิกพบว่าวัคซีนโควิด-19ของไฟเซอร์ไบโอเอ็นเทค ปลอดภัยสำหรับเด็กอายุ5-11ปี,21/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210921172425561
ร.ร.ทน.ตรังตอบรับการฉีดวัคซีนสูง ตามที่รัฐบาลมีนโยบายจะฉีดวัคซีนให้แก่นักเรียน นักศึกษา ,21/9/2021,ภาคใต้,ตรัง,สำนักงานประชาสัมพันธ์จังหวัดตรัง,https://thainews.prd.go.th/th/news/detail/TCATG210921105203354
ศูนย์ฉีดวัคซีนห้างสรรพสินค้าพรอมเมนาดา กำหนดฉีดวัคซีน Pfizer สำหรับชาวต่างชาติที่มีถิ่นพำนักในจังหวัดเชียงใหม่,21/9/2021,ภาคเหนือ,เชียงใหม่,สวท.เชียงใหม่,https://thainews.prd.go.th/th/news/detail/TCATG210921121352396
คณะกรรมการโรคติดต่ออยุธยา ติดตามแนวทางการกระจาย ATK สำหรับกลุ่มเสี่ยงผ่านแอป “เป๋าตัง” และแนวทางการฉีดวัคซีนไฟเซอร์ให้นักเรียน เพื่อเตรียมพร้อมเปิดเรียนภาค 2,21/9/2021,ภาคกลางและปริมณฑล,พระนครศรีอยุธยา,สำนักงานประชาสัมพันธ์จังหวัดพระนครศรีอยุธยา,https://thainews.prd.go.th/th/news/detail/TCATG210921131139416
ครูโรงเรียนเทศบาล 4 (บ้านกาแป๊ะฮูลู) เข้าร่วมประชุมออนไลน์ความพร้อมรับการฉีดวัคซีนของนักเรียน 12-18 ปี,21/9/2021,ภาคใต้,ยะลา,สวท.เบตง จ.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210921201028651
ผู้อำนวยการสำนักงานเขตพื้นที่การศึกษามัธยมศึกษากาญจนบุรี เปิดโครงการกองทุนการศึกษา พร้อมเผยความคืบหน้าเตรียมฉีดวัคซีนให้แก่นักเรียน,21/9/2021,ภาคตะวันตก,กาญจนบุรี,สวท.สังขละบุรี จ.กาญจนบุรี,https://thainews.prd.go.th/th/news/detail/TCATG210921181053604
